Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Months Code,Months,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
HTI,2005-04-01,2005-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2005,2005,,51.935492,X,base year is 2015
HTI,2006-04-01,2006-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2006,2006,,59.119965,X,base year is 2015
HTI,2007-04-01,2007-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2007,2007,,62.580162,X,base year is 2015
HTI,2008-04-01,2008-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2008,2008,,71.848453,X,base year is 2015
HTI,2009-04-01,2009-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2009,2009,,72.818613,X,base year is 2015
HTI,2010-04-01,2010-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2010,2010,,77.240636,X,base year is 2015
HTI,2011-04-01,2011-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2011,2011,,81.389619,X,base year is 2015
HTI,2012-04-01,2012-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2012,2012,,85.190887,X,base year is 2015
HTI,2013-04-01,2013-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2013,2013,,90.125416,X,base year is 2015
HTI,2014-04-01,2014-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2014,2014,,92.628585,X,base year is 2015
HTI,2015-04-01,2015-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2015,2015,,97.039017,X,base year is 2015
HTI,2016-04-01,2016-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2016,2016,,109.460384,X,base year is 2015
HTI,2017-04-01,2017-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2017,2017,,120.596596,X,base year is 2015
HTI,2018-04-01,2018-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2018,2018,,134.214841,X,base year is 2015
HTI,2019-04-01,2019-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2019,2019,,157.898294,X,base year is 2015
HTI,2020-04-01,2020-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2020,2020,,193.180581,X,base year is 2015
HTI,2021-04-01,2021-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2021,2021,,224.035812,X,base year is 2015
HTI,2022-04-01,2022-04-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,2022,2022,,283.868131,X,base year is 2015
HTI,2000-05-01,2000-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2000,2000,,24.418701,X,base year is 2015
HTI,2001-05-01,2001-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2001,2001,,28.131464,X,base year is 2015
HTI,2002-05-01,2002-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2002,2002,,29.774054,X,base year is 2015
HTI,2003-05-01,2003-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2003,2003,,38.173641,X,base year is 2015
HTI,2004-05-01,2004-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2004,2004,,47.206125,X,base year is 2015
HTI,2005-05-01,2005-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2005,2005,,52.312639,X,base year is 2015
HTI,2006-05-01,2006-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2006,2006,,59.588326,X,base year is 2015
HTI,2007-05-01,2007-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2007,2007,,63.140631,X,base year is 2015
HTI,2008-05-01,2008-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2008,2008,,72.958840,X,base year is 2015
HTI,2009-05-01,2009-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2009,2009,,72.987474,X,base year is 2015
HTI,2010-05-01,2010-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2010,2010,,77.525876,X,base year is 2015
HTI,2011-05-01,2011-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2011,2011,,82.096629,X,base year is 2015
HTI,2012-05-01,2012-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2012,2012,,85.716863,X,base year is 2015
HTI,2013-05-01,2013-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2013,2013,,90.326595,X,base year is 2015
HTI,2014-05-01,2014-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2014,2014,,93.046446,X,base year is 2015
HTI,2015-05-01,2015-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2015,2015,,97.336502,X,base year is 2015
HTI,2016-05-01,2016-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2016,2016,,110.182742,X,base year is 2015
HTI,2017-05-01,2017-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2017,2017,,122.214404,X,base year is 2015
HTI,2018-05-01,2018-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2018,2018,,135.741804,X,base year is 2015
HTI,2019-05-01,2019-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2019,2019,,160.178898,X,base year is 2015
HTI,2020-05-01,2020-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2020,2020,,197.607636,X,base year is 2015
HTI,2021-05-01,2021-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2021,2021,,226.316416,X,base year is 2015
HTI,2022-05-01,2022-05-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,2022,2022,,289.234258,X,base year is 2015
HTI,2000-06-01,2000-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2000,2000,,24.547724,X,base year is 2015
HTI,2001-06-01,2001-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2001,2001,,28.376440,X,base year is 2015
HTI,2002-06-01,2002-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2002,2002,,29.868783,X,base year is 2015
HTI,2003-06-01,2003-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2003,2003,,38.937308,X,base year is 2015
HTI,2004-06-01,2004-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2004,2004,,48.064174,X,base year is 2015
HTI,2005-06-01,2005-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2005,2005,,53.752755,X,base year is 2015
HTI,2006-06-01,2006-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2006,2006,,60.163545,X,base year is 2015
HTI,2007-06-01,2007-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2007,2007,,63.849167,X,base year is 2015
HTI,2008-06-01,2008-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2008,2008,,73.754110,X,base year is 2015
HTI,2009-06-01,2009-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2009,2009,,73.034210,X,base year is 2015
HTI,2010-06-01,2010-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2010,2010,,77.641090,X,base year is 2015
HTI,2011-06-01,2011-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2011,2011,,82.558741,X,base year is 2015
HTI,2012-06-01,2012-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2012,2012,,85.977065,X,base year is 2015
HTI,2013-06-01,2013-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2013,2013,,90.777893,X,base year is 2015
HTI,2014-06-01,2014-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2014,2014,,93.490335,X,base year is 2015
HTI,2015-06-01,2015-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2015,2015,,97.958345,X,base year is 2015
HTI,2016-06-01,2016-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2016,2016,,110.761409,X,base year is 2015
HTI,2017-06-01,2017-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2017,2017,,123.191787,X,base year is 2015
HTI,2018-06-01,2018-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2018,2018,,137.453853,X,base year is 2015
HTI,2019-06-01,2019-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2019,2019,,163.130268,X,base year is 2015
HTI,2020-06-01,2020-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2020,2020,,203.510376,X,base year is 2015
HTI,2021-06-01,2021-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2021,2021,,229.133633,X,base year is 2015
HTI,2022-06-01,2022-06-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,2022,2022,,295.673611,X,base year is 2015
HTI,2000-07-01,2000-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2000,2000,,24.922491,X,base year is 2015
HTI,2001-07-01,2001-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2001,2001,,28.399163,X,base year is 2015
HTI,2002-07-01,2002-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2002,2002,,30.052998,X,base year is 2015
HTI,2003-07-01,2003-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2003,2003,,39.914345,X,base year is 2015
HTI,2004-07-01,2004-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2004,2004,,48.253729,X,base year is 2015
HTI,2005-07-01,2005-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2005,2005,,54.410016,X,base year is 2015
HTI,2006-07-01,2006-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2006,2006,,60.254583,X,base year is 2015
HTI,2007-07-01,2007-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2007,2007,,64.443087,X,base year is 2015
HTI,2008-07-01,2008-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2008,2008,,74.601113,X,base year is 2015
HTI,2009-07-01,2009-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2009,2009,,73.423824,X,base year is 2015
HTI,2010-07-01,2010-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2010,2010,,77.795302,X,base year is 2015
HTI,2011-07-01,2011-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2011,2011,,83.402309,X,base year is 2015
HTI,2012-07-01,2012-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2012,2012,,86.576911,X,base year is 2015
HTI,2013-07-01,2013-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2013,2013,,90.852565,X,base year is 2015
HTI,2014-07-01,2014-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2014,2014,,93.914201,X,base year is 2015
HTI,2015-07-01,2015-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2015,2015,,99.473958,X,base year is 2015
HTI,2016-07-01,2016-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2016,2016,,111.462748,X,base year is 2015
HTI,2017-07-01,2017-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2017,2017,,124.123588,X,base year is 2015
HTI,2018-07-01,2018-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2018,2018,,139.158121,X,base year is 2015
HTI,2019-07-01,2019-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2019,2019,,165.679179,X,base year is 2015
HTI,2020-07-01,2020-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2020,2020,,208.339890,X,base year is 2015
HTI,2021-07-01,2021-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2021,2021,,233.828994,X,base year is 2015
HTI,2022-07-01,2022-07-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,2022,2022,,305.198487,X,base year is 2015
HTI,2000-08-01,2000-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2000,2000,,25.060023,X,base year is 2015
HTI,2001-08-01,2001-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2001,2001,,28.396916,X,base year is 2015
HTI,2002-08-01,2002-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2002,2002,,30.430507,X,base year is 2015
HTI,2003-08-01,2003-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2003,2003,,40.135952,X,base year is 2015
HTI,2004-08-01,2004-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2004,2004,,48.295144,X,base year is 2015
HTI,2005-08-01,2005-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2005,2005,,54.818610,X,base year is 2015
HTI,2006-08-01,2006-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2006,2006,,60.427332,X,base year is 2015
HTI,2007-08-01,2007-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2007,2007,,64.047572,X,base year is 2015
HTI,2008-08-01,2008-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2008,2008,,75.772441,X,base year is 2015
HTI,2009-08-01,2009-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2009,2009,,73.786875,X,base year is 2015
HTI,2010-08-01,2010-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2010,2010,,77.722739,X,base year is 2015
HTI,2011-08-01,2011-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2011,2011,,83.429091,X,base year is 2015
HTI,2012-08-01,2012-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2012,2012,,86.884992,X,base year is 2015
HTI,2013-08-01,2013-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2013,2013,,90.990492,X,base year is 2015
HTI,2014-08-01,2014-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2014,2014,,94.407283,X,base year is 2015
HTI,2015-08-01,2015-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2015,2015,,101.237344,X,base year is 2015
HTI,2016-08-01,2016-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2016,2016,,112.400630,X,base year is 2015
HTI,2017-08-01,2017-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2017,2017,,125.028779,X,base year is 2015
HTI,2018-08-01,2018-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2018,2018,,140.864011,X,base year is 2015
HTI,2019-08-01,2019-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2019,2019,,168.362242,X,base year is 2015
HTI,2020-08-01,2020-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2020,2020,,215.181702,X,base year is 2015
HTI,2021-08-01,2021-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2021,2021,,238.658509,X,base year is 2015
HTI,2022-08-01,2022-08-31,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,2022,2022,,311.616796,F,base year is 2015
HTI,2000-09-01,2000-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2000,2000,,25.349100,X,base year is 2015
HTI,2001-09-01,2001-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2001,2001,,28.583952,X,base year is 2015
HTI,2002-09-01,2002-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2002,2002,,30.941996,X,base year is 2015
HTI,2003-09-01,2003-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2003,2003,,41.286633,X,base year is 2015
HTI,2004-09-01,2004-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2004,2004,,48.409528,X,base year is 2015
HTI,2005-09-01,2005-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2005,2005,,55.565668,X,base year is 2015
HTI,2006-09-01,2006-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2006,2006,,60.874444,X,base year is 2015
HTI,2007-09-01,2007-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2007,2007,,64.325592,X,base year is 2015
HTI,2008-09-01,2008-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2008,2008,,76.609899,X,base year is 2015
HTI,2009-09-01,2009-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2009,2009,,74.558430,X,base year is 2015
HTI,2010-09-01,2010-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2010,2010,,77.729411,X,base year is 2015
HTI,2011-09-01,2011-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2011,2011,,83.529062,X,base year is 2015
HTI,2012-09-01,2012-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2012,2012,,87.476326,X,base year is 2015
HTI,2013-09-01,2013-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2013,2013,,91.242837,X,base year is 2015
HTI,2014-09-01,2014-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2014,2014,,94.879300,X,base year is 2015
HTI,2015-09-01,2015-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2015,2015,,102.886026,X,base year is 2015
HTI,2016-09-01,2016-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2016,2016,,113.862047,X,base year is 2015
HTI,2017-09-01,2017-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2017,2017,,126.197811,X,base year is 2015
HTI,2018-09-01,2018-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2018,2018,,142.925180,X,base year is 2015
HTI,2019-09-01,2019-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2019,2019,,171.045306,X,base year is 2015
HTI,2020-09-01,2020-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2020,2020,,214.108477,X,base year is 2015
HTI,2021-09-01,2021-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2021,2021,,242.012338,X,base year is 2015
HTI,2022-09-01,2022-09-30,93,'332,Haiti,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,2022,2022,,320.283571,F,base year is 2015
