Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,,,,,,#date+year,,,#indicator+type,#indicator+value+num,
HTI,1970-01-01,1970-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1970,1970,7021,Annual value,,5.000000004000000,X
HTI,1970-01-01,1970-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1970,1970,7001,January,,5.000000004000000,X
HTI,1970-02-01,1970-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1970,1970,7002,February,,5.000000004000000,X
HTI,1970-03-01,1970-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1970,1970,7003,March,,5.000000004000000,X
HTI,1970-04-01,1970-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1970,1970,7004,April,,5.000000004000000,X
HTI,1970-05-01,1970-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1970,1970,7005,May,,5.000000004000000,X
HTI,1970-06-01,1970-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1970,1970,7006,June,,5.000000004000000,X
HTI,1970-07-01,1970-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1970,1970,7007,July,,5.000000004000000,X
HTI,1970-08-01,1970-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1970,1970,7008,August,,5.000000004000000,X
HTI,1970-09-01,1970-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1970,1970,7009,September,,5.000000004000000,X
HTI,1970-10-01,1970-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1970,1970,7010,October,,5.000000004000000,X
HTI,1970-11-01,1970-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1970,1970,7011,November,,5.000000004000000,X
HTI,1970-12-01,1970-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1970,1970,7012,December,,5.000000004000000,X
HTI,1971-01-01,1971-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1971,1971,7021,Annual value,,5.000000003600000,X
HTI,1971-01-01,1971-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1971,1971,7001,January,,5.000000004000000,X
HTI,1971-02-01,1971-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1971,1971,7002,February,,5.000000004000000,X
HTI,1971-03-01,1971-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1971,1971,7003,March,,5.000000004000000,X
HTI,1971-04-01,1971-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1971,1971,7004,April,,5.000000004000000,X
HTI,1971-05-01,1971-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1971,1971,7005,May,,5.000000004000000,X
HTI,1971-06-01,1971-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1971,1971,7006,June,,5.000000004000000,X
HTI,1971-07-01,1971-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1971,1971,7007,July,,5.000000004000000,X
HTI,1971-08-01,1971-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1971,1971,7008,August,,5.000000004000000,X
HTI,1971-09-01,1971-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1971,1971,7009,September,,5.000000004000000,X
HTI,1971-10-01,1971-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1971,1971,7010,October,,5.000000004000000,X
HTI,1971-11-01,1971-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1971,1971,7011,November,,5.000000004000000,X
HTI,1971-12-01,1971-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1971,1971,7012,December,,4.999999999000000,X
HTI,1972-01-01,1972-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1972,1972,7021,Annual value,,5.000018424800000,X
HTI,1972-01-01,1972-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1972,1972,7001,January,,5.000018424800000,X
HTI,1972-02-01,1972-02-29,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1972,1972,7002,February,,5.000018424800000,X
HTI,1972-03-01,1972-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1972,1972,7003,March,,5.000018424800000,X
HTI,1972-04-01,1972-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1972,1972,7004,April,,5.000018424800000,X
HTI,1972-05-01,1972-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1972,1972,7005,May,,5.000018424800000,X
HTI,1972-06-01,1972-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1972,1972,7006,June,,5.000018424800000,X
HTI,1972-07-01,1972-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1972,1972,7007,July,,5.000018424800000,X
HTI,1972-08-01,1972-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1972,1972,7008,August,,5.000018424800000,X
HTI,1972-09-01,1972-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1972,1972,7009,September,,5.000018424800000,X
HTI,1972-10-01,1972-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1972,1972,7010,October,,5.000018424800000,X
HTI,1972-11-01,1972-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1972,1972,7011,November,,5.000018424800000,X
HTI,1972-12-01,1972-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1972,1972,7012,December,,5.000018424800000,X
HTI,1973-01-01,1973-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1973,1973,7021,Annual value,,5.000008446000000,X
HTI,1973-01-01,1973-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1973,1973,7001,January,,5.000018424800000,X
HTI,1973-02-01,1973-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1973,1973,7002,February,,4.999999999000000,X
HTI,1973-03-01,1973-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1973,1973,7003,March,,5.000008292800000,X
HTI,1973-04-01,1973-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1973,1973,7004,April,,5.000008292800000,X
HTI,1973-05-01,1973-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1973,1973,7005,May,,5.000008292800000,X
HTI,1973-06-01,1973-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1973,1973,7006,June,,5.000008292800000,X
HTI,1973-07-01,1973-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1973,1973,7007,July,,5.000008292800000,X
HTI,1973-08-01,1973-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1973,1973,7008,August,,5.000008292800000,X
HTI,1973-09-01,1973-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1973,1973,7009,September,,5.000008292800000,X
HTI,1973-10-01,1973-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1973,1973,7010,October,,5.000008292800000,X
HTI,1973-11-01,1973-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1973,1973,7011,November,,5.000008292800000,X
HTI,1973-12-01,1973-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1973,1973,7012,December,,5.000008292800000,X
HTI,1974-01-01,1974-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1974,1974,7021,Annual value,,5.000004145900000,X
HTI,1974-01-01,1974-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1974,1974,7001,January,,5.000008292800000,X
HTI,1974-02-01,1974-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1974,1974,7002,February,,5.000008292800000,X
HTI,1974-03-01,1974-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1974,1974,7003,March,,5.000008292800000,X
HTI,1974-04-01,1974-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1974,1974,7004,April,,5.000008292800000,X
HTI,1974-05-01,1974-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1974,1974,7005,May,,5.000008292800000,X
HTI,1974-06-01,1974-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1974,1974,7006,June,,5.000008292800000,X
HTI,1974-07-01,1974-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1974,1974,7007,July,,4.999999999000000,X
HTI,1974-08-01,1974-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1974,1974,7008,August,,4.999999999000000,X
HTI,1974-09-01,1974-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1974,1974,7009,September,,4.999999999000000,X
HTI,1974-10-01,1974-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1974,1974,7010,October,,4.999999999000000,X
HTI,1974-11-01,1974-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1974,1974,7011,November,,4.999999999000000,X
HTI,1974-12-01,1974-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1974,1974,7012,December,,4.999999999000000,X
HTI,1975-01-01,1975-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1975,1975,7021,Annual value,,4.999999999000000,X
HTI,1975-01-01,1975-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1975,1975,7001,January,,4.999999999000000,X
HTI,1975-02-01,1975-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1975,1975,7002,February,,4.999999999000000,X
HTI,1975-03-01,1975-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1975,1975,7003,March,,4.999999999000000,X
HTI,1975-04-01,1975-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1975,1975,7004,April,,4.999999999000000,X
HTI,1975-05-01,1975-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1975,1975,7005,May,,4.999999999000000,X
HTI,1975-06-01,1975-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1975,1975,7006,June,,4.999999999000000,X
HTI,1975-07-01,1975-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1975,1975,7007,July,,4.999999999000000,X
HTI,1975-08-01,1975-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1975,1975,7008,August,,4.999999999000000,X
HTI,1975-09-01,1975-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1975,1975,7009,September,,4.999999999000000,X
HTI,1975-10-01,1975-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1975,1975,7010,October,,4.999999999000000,X
HTI,1975-11-01,1975-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1975,1975,7011,November,,4.999999999000000,X
HTI,1975-12-01,1975-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1975,1975,7012,December,,4.999999999000000,X
HTI,1976-01-01,1976-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1976,1976,7021,Annual value,,4.999999999000000,X
HTI,1976-01-01,1976-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1976,1976,7001,January,,4.999999999000000,X
HTI,1976-02-01,1976-02-29,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1976,1976,7002,February,,4.999999999000000,X
HTI,1976-03-01,1976-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1976,1976,7003,March,,4.999999999000000,X
HTI,1976-04-01,1976-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1976,1976,7004,April,,4.999999999000000,X
HTI,1976-05-01,1976-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1976,1976,7005,May,,4.999999999000000,X
HTI,1976-06-01,1976-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1976,1976,7006,June,,4.999999999000000,X
HTI,1976-07-01,1976-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1976,1976,7007,July,,4.999999999000000,X
HTI,1976-08-01,1976-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1976,1976,7008,August,,4.999999999000000,X
HTI,1976-09-01,1976-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1976,1976,7009,September,,4.999999999000000,X
HTI,1976-10-01,1976-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1976,1976,7010,October,,4.999999999000000,X
HTI,1976-11-01,1976-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1976,1976,7011,November,,4.999999999000000,X
HTI,1976-12-01,1976-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1976,1976,7012,December,,4.999999999000000,X
HTI,1977-01-01,1977-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1977,1977,7021,Annual value,,4.999999999000000,X
HTI,1977-01-01,1977-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1977,1977,7001,January,,4.999999999000000,X
HTI,1977-02-01,1977-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1977,1977,7002,February,,4.999999999000000,X
HTI,1977-03-01,1977-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1977,1977,7003,March,,4.999999999000000,X
HTI,1977-04-01,1977-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1977,1977,7004,April,,4.999999999000000,X
HTI,1977-05-01,1977-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1977,1977,7005,May,,4.999999999000000,X
HTI,1977-06-01,1977-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1977,1977,7006,June,,4.999999999000000,X
HTI,1977-07-01,1977-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1977,1977,7007,July,,4.999999999000000,X
HTI,1977-08-01,1977-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1977,1977,7008,August,,4.999999999000000,X
HTI,1977-09-01,1977-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1977,1977,7009,September,,4.999999999000000,X
HTI,1977-10-01,1977-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1977,1977,7010,October,,4.999999999000000,X
HTI,1977-11-01,1977-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1977,1977,7011,November,,4.999999999000000,X
HTI,1977-12-01,1977-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1977,1977,7012,December,,4.999999999000000,X
HTI,1978-01-01,1978-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1978,1978,7021,Annual value,,4.999999999000000,X
HTI,1978-01-01,1978-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1978,1978,7001,January,,4.999999999000000,X
HTI,1978-02-01,1978-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1978,1978,7002,February,,4.999999999000000,X
HTI,1978-03-01,1978-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1978,1978,7003,March,,4.999999999000000,X
HTI,1978-04-01,1978-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1978,1978,7004,April,,4.999999999000000,X
HTI,1978-05-01,1978-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1978,1978,7005,May,,4.999999999000000,X
HTI,1978-06-01,1978-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1978,1978,7006,June,,4.999999999000000,X
HTI,1978-07-01,1978-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1978,1978,7007,July,,4.999999999000000,X
HTI,1978-08-01,1978-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1978,1978,7008,August,,4.999999999000000,X
HTI,1978-09-01,1978-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1978,1978,7009,September,,4.999999999000000,X
HTI,1978-10-01,1978-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1978,1978,7010,October,,4.999999999000000,X
HTI,1978-11-01,1978-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1978,1978,7011,November,,4.999999999000000,X
HTI,1978-12-01,1978-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1978,1978,7012,December,,4.999999999000000,X
HTI,1979-01-01,1979-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1979,1979,7021,Annual value,,4.999999999000000,X
HTI,1979-01-01,1979-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1979,1979,7001,January,,4.999999999000000,X
HTI,1979-02-01,1979-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1979,1979,7002,February,,4.999999999000000,X
HTI,1979-03-01,1979-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1979,1979,7003,March,,4.999999999000000,X
HTI,1979-04-01,1979-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1979,1979,7004,April,,4.999999999000000,X
HTI,1979-05-01,1979-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1979,1979,7005,May,,4.999999999000000,X
HTI,1979-06-01,1979-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1979,1979,7006,June,,4.999999999000000,X
HTI,1979-07-01,1979-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1979,1979,7007,July,,4.999999999000000,X
HTI,1979-08-01,1979-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1979,1979,7008,August,,4.999999999000000,X
HTI,1979-09-01,1979-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1979,1979,7009,September,,4.999999999000000,X
HTI,1979-10-01,1979-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1979,1979,7010,October,,4.999999999000000,X
HTI,1979-11-01,1979-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1979,1979,7011,November,,4.999999999000000,X
HTI,1979-12-01,1979-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1979,1979,7012,December,,4.999999999000000,X
HTI,1980-01-01,1980-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1980,1980,7021,Annual value,,4.999999999000000,X
HTI,1980-01-01,1980-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1980,1980,7001,January,,4.999999999000000,X
HTI,1980-02-01,1980-02-29,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1980,1980,7002,February,,4.999999999000000,X
HTI,1980-03-01,1980-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1980,1980,7003,March,,4.999999999000000,X
HTI,1980-04-01,1980-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1980,1980,7004,April,,4.999999999000000,X
HTI,1980-05-01,1980-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1980,1980,7005,May,,4.999999999000000,X
HTI,1980-06-01,1980-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1980,1980,7006,June,,4.999999999000000,X
HTI,1980-07-01,1980-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1980,1980,7007,July,,4.999999999000000,X
HTI,1980-08-01,1980-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1980,1980,7008,August,,4.999999999000000,X
HTI,1980-09-01,1980-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1980,1980,7009,September,,4.999999999000000,X
HTI,1980-10-01,1980-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1980,1980,7010,October,,4.999999999000000,X
HTI,1980-11-01,1980-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1980,1980,7011,November,,4.999999999000000,X
HTI,1980-12-01,1980-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1980,1980,7012,December,,4.999999999000000,X
HTI,1981-01-01,1981-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1981,1981,7021,Annual value,,4.999999999000000,X
HTI,1981-01-01,1981-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1981,1981,7001,January,,4.999999999000000,X
HTI,1981-02-01,1981-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1981,1981,7002,February,,4.999999999000000,X
HTI,1981-03-01,1981-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1981,1981,7003,March,,4.999999999000000,X
HTI,1981-04-01,1981-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1981,1981,7004,April,,4.999999999000000,X
HTI,1981-05-01,1981-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1981,1981,7005,May,,4.999999999000000,X
HTI,1981-06-01,1981-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1981,1981,7006,June,,4.999999999000000,X
HTI,1981-07-01,1981-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1981,1981,7007,July,,4.999999999000000,X
HTI,1981-08-01,1981-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1981,1981,7008,August,,4.999999999000000,X
HTI,1981-09-01,1981-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1981,1981,7009,September,,4.999999999000000,X
HTI,1981-10-01,1981-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1981,1981,7010,October,,4.999999999000000,X
HTI,1981-11-01,1981-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1981,1981,7011,November,,4.999999999000000,X
HTI,1981-12-01,1981-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1981,1981,7012,December,,4.999999999000000,X
HTI,1982-01-01,1982-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1982,1982,7021,Annual value,,4.999999999000000,X
HTI,1982-01-01,1982-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1982,1982,7001,January,,4.999999999000000,X
HTI,1982-02-01,1982-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1982,1982,7002,February,,4.999999999000000,X
HTI,1982-03-01,1982-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1982,1982,7003,March,,4.999999999000000,X
HTI,1982-04-01,1982-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1982,1982,7004,April,,4.999999999000000,X
HTI,1982-05-01,1982-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1982,1982,7005,May,,4.999999999000000,X
HTI,1982-06-01,1982-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1982,1982,7006,June,,4.999999999000000,X
HTI,1982-07-01,1982-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1982,1982,7007,July,,4.999999999000000,X
HTI,1982-08-01,1982-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1982,1982,7008,August,,4.999999999000000,X
HTI,1982-09-01,1982-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1982,1982,7009,September,,4.999999999000000,X
HTI,1982-10-01,1982-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1982,1982,7010,October,,4.999999999000000,X
HTI,1982-11-01,1982-11-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1982,1982,7011,November,,4.999999999000000,X
HTI,1982-12-01,1982-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1982,1982,7012,December,,4.999999999000000,X
HTI,1983-01-01,1983-12-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1983,1983,7021,Annual value,,4.999999999000000,X
HTI,1983-01-01,1983-01-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1983,1983,7001,January,,4.999999999000000,X
HTI,1983-02-01,1983-02-28,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1983,1983,7002,February,,4.999999999000000,X
HTI,1983-03-01,1983-03-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1983,1983,7003,March,,4.999999999000000,X
HTI,1983-04-01,1983-04-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1983,1983,7004,April,,4.999999999000000,X
HTI,1983-05-01,1983-05-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1983,1983,7005,May,,4.999999999000000,X
HTI,1983-06-01,1983-06-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1983,1983,7006,June,,4.999999999000000,X
HTI,1983-07-01,1983-07-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1983,1983,7007,July,,4.999999999000000,X
HTI,1983-08-01,1983-08-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1983,1983,7008,August,,4.999999999000000,X
HTI,1983-09-01,1983-09-30,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1983,1983,7009,September,,4.999999999000000,X
HTI,1983-10-01,1983-10-31,93,'332,Haiti,LCU,Local currency units per USD,HTG,Gourde,1983,1983,7010,October,,4.999999999000000,X
